id.coral	id.uniprot	id.ensembl	id.entrez	id.HGNC	id.longname	kinase.fold	kinase.group	kinase.family	kinase.subfamily	branch.coords	branch.val	branch.group	branch.col	node.x	node.y	node.group	node.val.col	node.val.radius	node.radius	node.col	node.strokewidth	node.strokecol	text.x	text.y	text.col	text.font	text.size	text.label	ode.opacity	node.selected	nodeorder	branchorder
PTPRT-D2	.	.	.	.	.	.	.	.	.	M711.686,212.418c-0.051,0.008-0.106,0.026-0.161,0.039c-3.241,1.152-6.917,1.252-10.315,0.705c-1.796-0.289-3.473-0.97-5.457-1.396c-9.014-1.931-13.075,0.232-14.075,0.244c0,0-5.576-2.8-13.344-2.872c-20.037-0.186-26.573,12.172-35.825,20.084c-1.939,1.658-5.737,4.597-8.129,5.47c-2.912,1.07-5.679,0.578-7.183,0.604c-2.372,0.039-3.208,0.833-4.479,1.647c-13.509,8.628-19.972,4.646-27.71,7.706c-4.278,1.69-7.95,6.371-11.726,4.683c-4.63-2.084-10.113-6.251-15.696-8.226c-7.612-2.698-11.901-0.717-17.201,3.928c0.001,0.006,0.001,0.012,0.002,0.018c-6.716,5.716-13.323,11.288-21.708,13.874c-14.225,4.423-39.96,2.077-45.391,12.178c-1.295,2.397-0.281,4.997-1.883,15.599c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.128-15.768,14.612-35.937,15.049-47.135v-0.001c0.088-0.651,0.251-1.042,0.705-1.676c1.455-2.024,4.289-3.107,6.669-3.821c10.977-3.262,23.33-2.703,34.399-5.769c9.345-2.569,16.107-7.969,23.663-14.554c4.455-3.802,6.803-6.153,13.054-4.538c5.429,1.405,10.462,5.226,15.553,7.762c-0.004,0.007-0.007,0.012-0.01,0.02c1.118,0.552,2.411,1.107,3.605,1.258c4.138,0.522,7.763-2.916,10.786-4.661c6.932-3.956,14.796,0.947,29.894-9.148c0.625-0.399,1.07-0.68,1.262-0.737c2.183-0.65,6.453,1.089,11.885-2.315c13.927-8.705,16.801-21.042,33.887-24.251c6.415-1.202,12.706-0.534,17.728,1.363c0,0,1.144,0.448,1.409,0.572c0.856,0.399,2.141-0.158,3.175-0.421c3.672-0.937,8.246-0.581,11.885,0.284c2.492,0.594,3.98,1.376,7.917,1.556c2.722,0.125,5.431-0.169,7.997-1.05c0.113-0.038,0.219-0.07,0.318-0.13c0.23-0.137,0.38-0.392,0.398-0.657C712.65,212.755,712.19,212.347,711.686,212.418z	.	.	.	719.445	209.195	.	.	.	.	.	.	.	715.2781	213.0951	.	.	.	.	.	.	.	.
PTPRM-D2	.	.	.	.	.	.	.	.	.	M711.339,223.333c-0.085-0.064-0.191-0.098-0.285-0.13c-0.164-0.022-0.164-0.021-0.325-0.01c-3.342,0.57-7.077,1.144-9.957,0.494c-8.945-2.019-10.925-6.964-16.663-10.412c-0.472-0.283-0.964-0.552-1.488-0.82c-1.794-0.919-3.677-1.585-5.538-2.092c-2.748-0.749-5.758-1.197-8.748-1.225c-20.037-0.186-26.573,12.172-35.825,20.084c-1.939,1.658-5.737,4.597-8.129,5.47c-2.912,1.07-5.679,0.578-7.183,0.604c-2.372,0.039-3.208,0.833-4.479,1.647c-13.509,8.628-19.972,4.646-27.71,7.706c-4.278,1.69-7.95,6.371-11.726,4.683c-4.63-2.084-10.113-6.251-15.696-8.226c-7.612-2.698-11.901-0.717-17.201,3.928c0.001,0.006,0.001,0.012,0.002,0.018c-6.716,5.716-13.323,11.288-21.708,13.874c-14.225,4.423-39.96,2.077-45.391,12.178c-1.295,2.397-0.281,4.997-1.883,15.599c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.128-15.768,14.612-35.937,15.049-47.135v-0.001c0.088-0.651,0.251-1.042,0.705-1.676c1.455-2.024,4.289-3.107,6.669-3.821c10.977-3.262,23.33-2.703,34.399-5.769c9.345-2.569,16.107-7.969,23.663-14.554c4.455-3.802,6.803-6.153,13.054-4.538c5.429,1.405,10.462,5.226,15.553,7.762c-0.004,0.007-0.007,0.012-0.01,0.02c1.118,0.552,2.411,1.107,3.605,1.258c4.138,0.522,7.763-2.916,10.786-4.661c6.932-3.956,14.796,0.947,29.894-9.148c0.625-0.399,1.07-0.68,1.262-0.737c2.183-0.65,6.453,1.089,11.885-2.315c13.927-8.705,16.801-21.042,33.887-24.251c4.735-0.887,9.399-0.75,13.539,0.143c0,0.002,0,0.003-0.001,0.005c1.146,0.245,2.249,0.564,3.32,0.923c0.398,0.133,0.795,0.266,1.18,0.415c1.227,0.474,2.393,1.02,3.464,1.655c5.29,3.142,7.696,8.209,16.754,10.334c1.222,0.286,2.341,0.449,4.271,0.389c2.57-0.081,6.523-0.734,6.844-0.857C711.767,224.533,711.882,223.711,711.339,223.333z	.	.	.	719.335	221.588	.	.	.	.	.	.	.	714.7242	224.9554	.	.	.	.	.	.	.	.
PTPRK-D2	.	.	.	.	.	.	.	.	.	M716.172,198.553c-0.178-0.48-0.763-0.745-1.332-0.309c-5.124,4.843-12.226,7.7-19.407,7.128c-3.039-0.241-6.022-1.14-9.05-1.774c-1.084-0.227-2.173-0.422-3.273-0.538c-0.516-0.055-1.033-0.079-1.55-0.094c-0.006-0.002-0.011-0.004-0.017-0.006c-2.256-0.065-6.106,0.077-10.449,2.164c-1.022,0.492-2.011,1.093-2.979,1.706c-3.657,2.32-4.063,2.412-5.584,2.624c-0.153,0.021-0.29,0.054-0.441,0.077c-1.562,0.219-3.006,0.545-4.388,0.926c-0.117,0.032-0.245,0.057-0.361,0.09c0,0.002,0.001,0.003,0.001,0.005c-11.896,3.428-17.53,12.423-24.833,18.669c-1.939,1.658-5.737,4.597-8.129,5.47c-2.912,1.07-5.679,0.578-7.183,0.604c-2.372,0.039-3.208,0.833-4.479,1.647c-13.509,8.628-19.972,4.646-27.71,7.706c-4.278,1.69-7.95,6.371-11.726,4.683c-4.63-2.084-10.113-6.251-15.696-8.226c-7.612-2.698-11.901-0.717-17.201,3.928c0.001,0.006,0.001,0.012,0.002,0.018c-6.716,5.716-13.323,11.288-21.708,13.874c-14.225,4.423-39.96,2.077-45.391,12.178c-1.295,2.397-0.281,4.997-1.883,15.599c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.128-15.768,14.612-35.937,15.049-47.135v-0.001c0.088-0.651,0.251-1.042,0.705-1.676c1.455-2.024,4.289-3.107,6.669-3.821c10.977-3.262,23.33-2.703,34.399-5.769c9.345-2.569,16.107-7.969,23.663-14.554c4.455-3.802,6.803-6.153,13.054-4.538c5.429,1.405,10.462,5.226,15.553,7.762c-0.004,0.007-0.007,0.012-0.01,0.02c1.118,0.552,2.411,1.107,3.605,1.258c4.138,0.522,7.763-2.916,10.786-4.661c6.932-3.956,14.796,0.947,29.894-9.148c0.625-0.399,1.07-0.68,1.262-0.737c2.183-0.65,6.453,1.089,11.885-2.315c12.804-8.003,16.274-19.07,30.026-23.298c0.557-0.171,1.132-0.331,1.724-0.479c0.076-0.019,0.151-0.039,0.227-0.058c0.619-0.15,1.25-0.292,1.909-0.416c0.953-0.178,1.956-0.262,2.884-0.596c1.118-0.406,2.371-1.195,3.653-2.029c1.198-0.779,2.421-1.597,3.585-2.182c3.014-1.514,6.457-2.224,9.764-2.118c7.339,0.233,14.259,4.936,25.547,0.277c3.205-1.324,6.165-3.245,8.691-5.63C716.231,199.188,716.287,198.855,716.172,198.553z	.	.	.	720.554	191.792	.	.	.	.	.	.	.	718.2715	195.3595	.	.	.	.	.	.	.	.
PTPRU-D2	.	.	.	.	.	.	.	.	.	M713.862,189.259c-0.199-0.494-0.805-0.645-1.215-0.371c-0.044,0.031-0.084,0.07-0.128,0.105c-2.788,2.821-5.959,4.748-10.198,5.569c-2.959,0.572-5.398,0.466-8.661,1.87c-3.607,1.552-6.584,4.267-7.585,5.096c-0.663,0.548-1.747,1.409-2.603,1.495c-0.297,0.03-0.97-0.033-1.923-0.06c-0.001-0.001-0.003-0.001-0.005-0.002c-1-0.028-2.029,0.009-2.891,0.086c-2.582,0.232-5.132,0.912-7.558,2.078c-1.022,0.492-2.011,1.093-2.979,1.706c-3.657,2.32-4.063,2.412-5.584,2.624c-0.153,0.021-0.29,0.054-0.441,0.077c-1.562,0.219-3.006,0.545-4.388,0.926c-0.117,0.032-0.245,0.057-0.361,0.09c0,0.002,0.001,0.003,0.001,0.005c-11.896,3.428-17.53,12.423-24.833,18.669c-1.939,1.658-5.737,4.597-8.129,5.47c-2.912,1.07-5.679,0.578-7.183,0.604c-2.372,0.039-3.208,0.833-4.479,1.647c-13.509,8.628-19.972,4.646-27.71,7.706c-4.278,1.69-7.95,6.371-11.726,4.683c-4.63-2.084-10.113-6.251-15.696-8.226c-7.612-2.698-11.901-0.717-17.201,3.928c0.001,0.006,0.001,0.012,0.002,0.018c-6.716,5.716-13.323,11.288-21.708,13.874c-14.225,4.423-39.96,2.077-45.391,12.178c-1.295,2.397-0.281,4.997-1.883,15.599c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.128-15.768,14.612-35.937,15.049-47.135v-0.001c0.088-0.651,0.251-1.042,0.705-1.676c1.455-2.024,4.289-3.107,6.669-3.821c10.977-3.262,23.33-2.703,34.399-5.769c9.345-2.569,16.107-7.969,23.663-14.554c4.455-3.802,6.803-6.153,13.054-4.538c5.429,1.405,10.462,5.226,15.553,7.762c-0.004,0.007-0.007,0.012-0.01,0.02c1.118,0.552,2.411,1.107,3.605,1.258c4.138,0.522,7.763-2.916,10.786-4.661c6.932-3.956,14.796,0.947,29.894-9.148c0.625-0.399,1.07-0.68,1.262-0.737c2.183-0.65,6.453,1.089,11.885-2.315c12.804-8.003,16.274-19.07,30.026-23.298c0.557-0.171,1.132-0.331,1.724-0.479c0.076-0.019,0.151-0.039,0.227-0.058c0.619-0.15,1.25-0.292,1.909-0.416c0.953-0.178,1.956-0.262,2.884-0.596c1.118-0.406,2.371-1.195,3.653-2.029c1.198-0.779,2.421-1.597,3.585-2.182c1.972-0.99,4.127-1.63,6.308-1.929c0.602-0.082,1.23-0.14,1.85-0.169c0.442-0.021,0.885-0.028,1.327-0.02c1.847,0.033,2.786,0.402,4.979-1.239c0.015-0.011,0.027-0.017,0.042-0.029c1.229-0.919,3.587-3.329,6.869-5.047c3.757-1.964,6.336-1.649,9.789-2.406c4.406-0.967,7.657-3,10.563-5.924c0.05-0.059,0.088-0.09,0.146-0.172C713.938,189.799,713.964,189.504,713.862,189.259z	.	.	.	717.794	182.048	.	.	.	.	.	.	.	713.5049	184.6074	.	.	.	.	.	.	.	.
PTPN21	.	.	.	.	.	.	.	.	.	M617.447,104.787c-0.321-0.376-0.942-0.386-1.27,0.035c-0.033,0.044-0.058,0.094-0.088,0.141c-4.287,8.643-12.186,10.812-18.316,15.419c-2.502,1.881-4.391,4.153-5.977,6.626c-1.068,1.666-2.297,3.983-2.918,5.261c-0.5,1.014-0.964,2.029-1.427,3.049c-5.676,12.446-6.9,13.187-16.56,21.626c-7.312,6.374-13.371,12.646-13.706,22.312c-0.015,0.368,0.022,0.736-0.018,1.098c-0.019,0.165-0.077,0.304-0.077,0.304c-8.242,9.259-20.593,24.373-28.12,32.346c-5.38,5.698-12.314,12.671-20.025,11.546c-0.89-0.071-1.238,0.184-1.816,0.953c-2.7,3.599-5.989,7.926-11.024,13.584c-2.101,2.362-7.212,7.968-9.825,10.021c-2.312,1.819-4.151,2.495-5.547,2.747c-1.46,0.263-2.435,0.063-2.946,0.208c-1.103,0.312-1.224,1.237-2.005,2.353c-0.564,0.805-1.253,1.469-2.119,1.93c-0.409,0.262-0.701,0.513-0.872,1.068c-0.165,0.579,0.047,2.379,0.083,2.98c0.23,3.846-0.072,7.874-0.229,11.719c-0.096,2.426-0.234,7.931-1.24,14.591c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c14.854-17.841,14.802-41.324,15.192-51.062c0.188-4.812,0.24-8.329-0.047-11.371c0.694-0.546,1.745-1.289,2.721-3.05c3.906-0.321,6.705-1.684,9.5-3.952c4.173-3.39,13.896-14.405,20.761-23.813c4.872,0.32,9.326-1.791,13.224-4.737c4.724-3.567,10.817-10.459,14.783-15.075c2.001-2.332,20.47-24.42,21.031-25.007c0.783-0.809,1.276-1.318,1.409-2.444c0.052-0.429,0.033-1.51,0.033-1.364c0-13.689,15.488-21.339,22.356-30.32c3.278-4.313,5.233-9.184,7.255-13.758c0,0,2.496-5.745,5.166-9.405c5.117-7.007,13.5-8.31,19.615-15.452c1.729-2.023,3.11-4.531,3.227-4.984C617.688,105.276,617.619,104.987,617.447,104.787z	.	.	.	619.464	97.007	.	.	.	.	.	.	.	615.7377	99.4769	.	.	.	.	.	.	.	.
PTPN20	.	.	.	.	.	.	.	.	.	M570.963,115.571c-0.281-0.433-0.886-0.503-1.263-0.145c-0.04,0.039-0.069,0.085-0.106,0.127c-5.653,8.22-11.54,8.113-19.123,11.259c-3.908,1.624-7.052,4.122-10.059,7.166c-1.985,2.01-2.508,3.133-3.008,4.853c-8.432,29.583-3.843,51.017-25.944,80.899c-2.371,3.199-5.779,7.699-6.549,8.699l0,0c-2.288,2.982-5.063,6.45-8.805,10.655c-2.101,2.362-7.212,7.968-9.825,10.021c-2.312,1.819-4.151,2.495-5.547,2.747c-1.46,0.263-2.435,0.063-2.946,0.208c-1.103,0.312-1.224,1.237-2.005,2.353c-0.564,0.805-1.253,1.469-2.119,1.93c-0.409,0.262-0.701,0.513-0.872,1.068c-0.165,0.579,0.047,2.379,0.083,2.98c0.23,3.846-0.072,7.874-0.229,11.719c-0.096,2.426-0.234,7.931-1.24,14.591c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c14.854-17.841,14.802-41.324,15.192-51.062c0.188-4.812,0.24-8.329-0.047-11.371c0.694-0.546,1.745-1.289,2.721-3.05c3.906-0.321,6.705-1.684,9.5-3.952c4.063-3.3,13.381-13.826,20.206-23.063c0.498-0.671,2.862-4.062,2.999-4.248c6.898-9.349,13.635-19.556,17.998-35.092c4.624-16.537,4.728-31.669,9.14-48.911c0.568-2.233,0.548-2.977,3.011-5.512c2.698-2.778,5.519-5.063,9.03-6.582c7.412-3.208,13.835-3.249,19.805-12.005c0.026-0.049,0.058-0.095,0.08-0.146C571.134,116.089,571.105,115.794,570.963,115.571z	.	.	.	573.065	107.648	.	.	.	.	.	.	.	561.2015	110.3397	.	.	.	.	.	.	.	.
PTPRO	.	.	.	.	.	.	.	.	.	M476.482,269.99c-0.202-1.327-1.349-1.639-3.646-2.087c-2.377-0.463-5.627-0.863-8.264-1.377c-5.893-1.149-8.345-2.633-11.454-7.61c-2.505-4.014-4.2-8.47-6.65-12.639c-16.951-28.803-46.536-28.812-71.766-43.944c-5.093-3.058-8.772-7.931-12.836-12.158c-6.66-6.927-12.955-9.173-15.903-15.922c-0.171-0.391-0.338-0.557-0.805-0.602c-0.162,0.016-0.163,0.017-0.319,0.065c-0.301,0.129-0.5,0.441-0.499,0.76c0,0.185,0.064,0.316,0.138,0.489c1.953,4.468,5.465,7.333,8.931,10.086c3.107,2.467,4.596,3.639,7.473,6.769c3.962,4.31,7.574,9.171,12.775,12.428c25.602,16.042,54.384,16.047,70.222,44.293c2.152,3.836,3.986,8.738,6.713,12.968c2.762,4.295,5.277,6.105,8.548,7.332c4.361,1.635,9.313,1.929,13.523,2.884c-0.111,2.59-0.225,8.139-1.258,14.977c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.142-15.785,14.615-35.978,15.051-47.17C476.446,274.159,476.515,270.201,476.482,269.99z	.	.	.	342.846	165.832	.	.	.	.	.	.	.	325.4828	168.8551	.	.	.	.	.	.	.	.
PTPRB	.	.	.	.	.	.	.	.	.	M476.482,269.99c-0.202-1.327-1.349-1.639-3.646-2.087c-2.377-0.463-5.627-0.863-8.264-1.377c-5.893-1.149-8.345-2.633-11.454-7.61c-2.505-4.014-4.2-8.47-6.65-12.639c-12.245-20.807-31.083-26.59-50.109-33.9c-0.349-0.134-0.594-0.451-0.638-0.823c-0.072-0.616-0.13-1.384-0.153-1.72c-0.185-2.71-0.188-4.141-0.831-6.654c-1.491-5.837-4.512-10.798-8.046-15.514c-6.331-8.451-6.205-18.889-6.488-19.889c-0.116-0.406-0.558-0.697-1.016-0.565c-0.307,0.087-0.55,0.369-0.59,0.687c-0.02,0.158,0.118,1.63,0.134,1.787c0.643,6.604,2.268,12.89,6,18.38c0.975,1.434,4.202,5.509,6.388,10.909c2.42,5.981,1.966,9.329,2.163,12.203c0.207,3.013,0.785,3.149,3.613,4.28c18.324,7.325,35.853,13.229,46.986,33.084c2.152,3.836,3.986,8.738,6.713,12.968c2.762,4.295,5.277,6.105,8.548,7.332c4.361,1.635,9.313,1.929,13.523,2.884c-0.111,2.59-0.225,8.139-1.258,14.977c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.142-15.785,14.615-35.978,15.051-47.17C476.446,274.159,476.515,270.201,476.482,269.99z	.	.	.	378.685	158.992	.	.	.	.	.	.	.	353.063	159.4548	.	.	.	.	.	.	.	.
PTPRJ	.	.	.	.	.	.	.	.	.	M476.477,269.99c-0.202-1.327-1.349-1.639-3.646-2.087c-2.377-0.463-5.627-0.863-8.264-1.377c-5.893-1.149-8.345-2.633-11.454-7.61c-2.505-4.014-4.2-8.47-6.65-12.639c-12.484-21.214-31.822-26.809-51.226-34.33c-0.749-0.29-1.353-0.875-1.674-1.611c-1.966-4.512-3-7.115-6.036-10.007c-7.519-7.157-17.799-10.956-20.81-21.752c-0.027-0.096-0.05-0.196-0.096-0.288c-0.119-0.237-0.361-0.409-0.624-0.445c-0.536-0.074-0.961,0.378-0.93,0.865c0.003,0.055,0.017,0.109,0.027,0.164c0.88,3.276,2.469,6.353,5.157,9.385c5.452,6.148,14.466,10.771,17.915,15.968c1.232,1.857,2.027,3.881,2.903,6.065c0.217,0.542,0.438,1.091,0.674,1.654c0.709,1.692,1.469,2.025,2.182,2.316c19.383,7.928,38.218,13.355,49.95,34.279c2.152,3.836,3.986,8.738,6.713,12.968c2.762,4.295,5.277,6.105,8.548,7.332c4.361,1.635,9.313,1.929,13.523,2.884c-0.111,2.59-0.225,8.139-1.258,14.977c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.142-15.785,14.615-35.978,15.051-47.17C476.441,274.159,476.51,270.201,476.477,269.99z	.	.	.	364.318	169.933	.	.	.	.	.	.	.	353.0677	173.8998	.	.	.	.	.	.	.	.
PTPRQ	.	.	.	.	.	.	.	.	.	M476.477,269.99c-0.202-1.327-1.349-1.639-3.646-2.087c-2.377-0.463-5.627-0.863-8.264-1.377c-5.893-1.149-8.345-2.633-11.454-7.61c-2.505-4.014-4.2-8.47-6.65-12.639c-16.951-28.803-46.536-28.812-71.766-43.944c-2.341-1.406-4.378-3.203-6.297-5.137c-0.186-0.175-3.403-3.096-6.251-4.354c-0.176-0.078-0.361-0.137-0.54-0.208c-7.568-3.02-17.446-0.411-24.047-6.544c-0.102-0.078-0.128-0.116-0.277-0.171c-0.688-0.253-1.327,0.447-1.037,1.103c0.06,0.135,0.092,0.156,0.188,0.266c6.092,5.738,14.373,4.493,21.573,6.174c2.753,0.644,5.301,1.668,8.564,4.72c2.113,2.252,4.38,4.375,7.078,6.065c25.602,16.042,54.384,16.047,70.222,44.293c2.152,3.836,3.986,8.738,6.713,12.968c2.762,4.295,5.277,6.105,8.548,7.332c4.361,1.635,9.313,1.929,13.523,2.884c-0.111,2.59-0.225,8.139-1.258,14.977c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.142-15.785,14.615-35.978,15.051-47.17C476.441,274.159,476.51,270.201,476.477,269.99z	.	.	.	331.374	179.882	.	.	.	.	.	.	.	318.1463	182.5302	.	.	.	.	.	.	.	.
PTPRH	.	.	.	.	.	.	.	.	.	M476.482,269.99c-0.202-1.327-1.349-1.639-3.646-2.087c-2.377-0.463-5.627-0.863-8.264-1.377c-5.893-1.149-8.345-2.633-11.454-7.61c-2.505-4.014-4.2-8.47-6.65-12.639c-14.237-24.191-37.385-28.074-59.381-37.661c0,0-1.685-0.794-2.93-1.114c-2.178-0.56-4.357-0.824-6.522-0.909c-7.064-0.277-13.976,1.421-20.186,1.545c-3.889,0.077-7.788-0.912-11.297-2.583c-0.296-0.141-0.586-0.325-0.894-0.282c-0.21,0.028-0.409,0.14-0.54,0.307c-0.291,0.372-0.197,0.89,0.141,1.154c0.13,0.102,0.927,0.469,1.078,0.538c4.377,2.005,8.499,2.709,12.558,2.546c7.752-0.313,14.998-1.557,22.464-0.796c2.176,0.222,3.364,1.119,6.253,2.359c21.662,9.753,43.582,13.823,56.667,37.16c2.152,3.836,3.986,8.738,6.713,12.968c2.762,4.295,5.277,6.105,8.548,7.332c4.361,1.635,9.313,1.929,13.523,2.884c-0.111,2.59-0.225,8.139-1.258,14.977c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.142-15.785,14.615-35.978,15.051-47.17C476.446,274.159,476.515,270.201,476.482,269.99z	.	.	.	338.135	201.275	.	.	.	.	.	.	.	325.7876	203.6851	.	.	.	.	.	.	.	.
PTPRT-D1	.	.	.	.	.	.	.	.	.	M476.482,269.99c-0.202-1.327-1.349-1.639-3.646-2.087c-2.377-0.463-5.627-0.863-8.264-1.377c-20.483-3.995-25.606-19.883-51.682-29.75c-7.086-2.681-13.676-4.184-20.276-4.953c-6.052-0.706-12.29-1.03-18.371-0.668c-20.902,1.245-34.196,10.551-51.192,13.796c-7.418,1.416-14.96-0.032-21.639,5.317c-5.709,4.572-5.104,12.122-14.445,15.929c-0.077,0.031-0.208,0.082-0.284,0.132c-0.42,0.276-0.505,0.887-0.134,1.264c0.186,0.188,0.468,0.28,0.73,0.232c0.301-0.053,1.722-0.732,1.995-0.872c8.045-4.102,8.272-11.112,12.911-15.024c5.599-4.718,12.538-3.818,19.321-4.622c9.268-1.097,21.402-5.913,29.95-8.686c11.335-3.674,22.383-6.126,41.273-3.665c7.331,0.956,14.584,2.956,21.521,5.912c18.953,8.077,24.327,18.109,36.974,24.738c9.24,4.841,16.174,4.923,21.44,6.117c-0.111,2.59-0.225,8.139-1.258,14.977c-2.317,15.183-7.929,28.434-19.925,38.309c-4.154,3.405-12.356,9.342-17.055,11.134c-0.145,0.055-0.292,0.103-0.431,0.171c-1.136,0.547-1.625,1.943-1.062,3.092c0.495,1.019,1.648,1.486,2.648,1.225c0.667-0.173,2.318-0.977,2.932-1.295c3.962-2.049,8.718-5.405,12.281-8.133c4.052-3.113,7.252-5.85,10.603-9.877c13.142-15.785,14.615-35.978,15.051-47.17C476.446,274.159,476.515,270.201,476.482,269.99z	.	.	.	279.255	270.2	.	.	.	.	.	.	.	249.0564	271.5437	.	.	.	.	.	.	.	.
